"","linename","seed.num","face.length","face.width","face.area","face.perimeter"
"2447","IS32349"," 7"," 859.3882"," 645.4732"," 406984.5","2051"
"2448","IS32349"," 8"," 898.9994"," 749.9270"," 524973.5","2337"
"2449","IS32349"," 9"," 867.9775"," 705.2245"," 468944.0","2210"
"2450","IS32349","10"," 972.8073"," 749.0394"," 558291.0","2426"
"2451","IS32787"," 1","1051.0114"," 971.9162"," 747377.0","2726"
"2452","IS32787"," 2","1143.6477","1082.8003"," 920769.0","3014"
"2453","IS32787"," 3","1119.2971","1063.9311"," 859901.5","2985"
"2454","IS32787"," 4","1251.6621","1089.0751","1017495.5","3215"
"2455","IS32787"," 5","1073.6899","1131.0724"," 876165.5","2929"
"2456","IS32787"," 6","1207.5815","1039.1995"," 885569.5","3017"
"2457","IS32787"," 7","1076.5078","1049.6905"," 840321.0","2900"
"2458","IS32787"," 8","1229.4767","1174.1898","1051939.5","3201"
"2459","IS32787"," 9","1110.1685","1050.4775"," 862964.0","2898"
"2460","IS32787","10","1100.0277"," 997.1203"," 793517.0","2790"
"2461","IS33023"," 1","1038.4575"," 754.9543"," 555727.5","2373"
"2462","IS33023"," 2"," 999.5449"," 691.1996"," 517407.0","2320"
"2463","IS33023"," 3"," 974.9872"," 668.1175"," 487607.5","2325"
"2464","IS33023"," 4"," 886.6081"," 702.2178"," 451833.5","2159"
"2465","IS33023"," 5"," 939.2598"," 743.0777"," 520598.5","2327"
"2466","IS33023"," 6"," 929.9812"," 666.4963"," 451431.0","2226"
"2467","IS33023"," 7"," 942.1762"," 658.2930"," 465182.0","2186"
"2468","IS33023"," 8"," 991.7994"," 731.4201"," 516824.5","2325"
"2469","IS33023"," 9"," 993.1108"," 750.3070"," 564452.5","2449"
"2470","IS33023","10","1006.3682"," 775.3375"," 572471.5","2441"
"2471","IS33090"," 1","1076.9406"," 994.6779"," 783698.5","2785"
"2472","IS33090"," 2","1052.7602"," 960.1503"," 726587.5","2707"
"2473","IS33090"," 3"," 986.1161"," 811.9307"," 566428.5","2437"
"2474","IS33090"," 4","1017.3402"," 850.7813"," 655366.5","2615"
"2475","IS33090"," 5","1045.4822"," 937.5636"," 725270.5","2699"
"2476","IS33090"," 6"," 986.8627"," 877.2233"," 650906.5","2563"
"2477","IS33090"," 7","1032.7270"," 879.7582"," 672246.0","2634"
"2478","IS33090"," 8"," 992.3165"," 880.6989"," 652614.5","2591"
"2479","IS33090"," 9","1060.7243"," 894.7660"," 687513.5","2647"
"2480","IS33090","10","1017.7254"," 915.1526"," 713168.0","2706"
"2481","IS3971"," 1","1186.2049"," 898.7571"," 777011.0","2830"
"2482","IS3971"," 2","1128.2269"," 892.4375"," 717622.5","2741"
"2483","IS3971"," 3","1075.5780"," 865.3301"," 660066.0","2598"
"2484","IS3971"," 4","1123.3210"," 784.3724"," 671615.5","2661"
"2485","IS3971"," 5","1101.0200"," 874.2203"," 716415.0","2722"
"2486","IS3971"," 6","1111.5979"," 849.8558"," 694006.5","2679"
"2487","IS3971"," 7","1168.7643"," 860.2402"," 722082.0","2732"
"2488","IS3971"," 8","1194.0285"," 953.7712"," 825808.0","2882"
"2489","IS3971"," 9","1168.7040"," 852.6111"," 736443.0","2822"
"2490","IS3971","10","1117.3871"," 891.5549"," 716593.0","2746"
"2491","IS33844"," 1","1250.6910","1126.1279","1009833.5","3149"
"2492","IS33844"," 2","1218.5926","1109.4241"," 959102.5","3047"
"2493","IS33844"," 3","1317.2870","1238.6686","1166066.0","3366"
"2494","IS33844"," 4","1211.9092","1124.6651"," 979765.5","3113"
"2495","IS33844"," 5","1318.3520","1146.8257","1056174.0","3290"
"2496","IS33844"," 6","1247.9391","1129.0759","1017799.5","3195"
"2497","IS33844"," 7","1274.7725","1159.2672","1056590.5","3245"
"2498","IS33844"," 8","1238.0509","1116.5252"," 994502.5","3121"
"2499","IS33844"," 9","1208.8581","1156.3284","1005902.5","3163"
"2500","IS33844","10","1310.8200","1254.8466","1177200.5","3435"
"2501","IS35803"," 1","1022.4016"," 779.9108"," 587680.5","2449"
"2502","IS35803"," 2","1100.4186"," 814.7173"," 669876.0","2654"
"2503","IS35803"," 3","1011.0846"," 774.3329"," 587790.0","2458"
"2504","IS35803"," 4","1055.8049"," 847.4994"," 676364.0","2660"
"2505","IS35803"," 5"," 996.4627"," 724.0833"," 547114.0","2406"
"2506","IS35803"," 6","1033.8685"," 778.8631"," 600224.5","2505"
"2507","IS35803"," 7"," 932.3958"," 761.8288"," 532693.0","2326"
"2508","IS35803"," 8","1111.3618"," 771.5804"," 646724.0","2632"
"2509","IS35803"," 9","1186.3558"," 806.7833"," 724301.0","2804"
"2510","IS35803","10","1034.4486"," 830.4289"," 637772.5","2549"
"2511","IS35807"," 1","1111.7864"," 666.6164"," 542483.0","2454"
"2512","IS35807"," 2"," 978.5101"," 687.1069"," 508049.0","2358"
"2513","IS35807"," 3"," 987.3611"," 633.7884"," 452055.0","2216"
"2514","IS35807"," 4","1076.5649"," 666.2636"," 538106.0","2452"
"2515","IS35807"," 5","1141.5327"," 729.0514"," 609936.5","2553"
"2516","IS35807"," 6","1106.7380"," 684.0698"," 540032.5","2465"
"2517","IS35807"," 7","1101.8602"," 707.2476"," 578833.5","2495"
"2518","IS35807"," 8","1033.7514"," 669.4163"," 515046.0","2344"
"2519","IS35807"," 9","1001.7984"," 644.3612"," 464588.5","2257"
"2520","IS35807","10","1061.2832"," 712.6675"," 552787.5","2427"
"2521","IS35957"," 1"," 872.9582"," 660.6937"," 424263.0","2108"
"2522","IS35957"," 2"," 902.9978"," 659.8809"," 440597.0","2210"
"2523","IS35957"," 3"," 906.9509"," 678.2329"," 445638.0","2152"
"2524","IS35957"," 4"," 934.0503"," 707.6707"," 477289.0","2192"
"2525","IS35957"," 5"," 859.9773"," 622.0164"," 408673.0","2078"
"2526","IS35957"," 6"," 901.3285"," 676.1020"," 446151.0","2166"
"2527","IS35957"," 7"," 882.5610"," 651.6161"," 425066.5","2121"
"2528","IS35957"," 8"," 954.6937"," 690.5838"," 487794.0","2268"
"2529","IS35957"," 9"," 848.4745"," 656.6314"," 412642.0","2086"
"2530","IS35957","10"," 831.9086"," 598.3494"," 374567.0","2030"
"2531","IS2205"," 1"," 965.5864"," 886.1931"," 645391.5","2547"
"2532","IS2205"," 2"," 937.9856"," 852.2306"," 597701.0","2438"
"2533","IS2205"," 3"," 961.8321"," 923.6560"," 675187.5","2613"
"2534","IS2205"," 4"," 964.7658"," 908.8859"," 642484.5","2557"
"2535","IS2205"," 5"," 787.2141"," 706.1942"," 413623.0","2014"
"2536","IS2205"," 6"," 835.6195"," 726.0745"," 447301.5","2111"
"2537","IS2205"," 7"," 883.9966"," 737.9214"," 460082.5","2157"
"2538","IS2205"," 8"," 899.4054"," 802.8215"," 533862.5","2309"
"2539","IS2205"," 9"," 872.7084"," 822.8476"," 535234.5","2333"
"2540","IS2205","10"," 916.7121"," 880.3310"," 605804.5","2463"
"2541","IS2815"," 1","1082.3424"," 902.2293"," 727127.5","2707"
"2542","IS2815"," 2","1216.7662","1035.7602"," 944973.0","3068"
"2543","IS2815"," 3","1277.5825","1103.0028","1058796.0","3278"
"2544","IS2815"," 4","1240.5192","1072.4944"," 985112.0","3134"
"2545","IS2815"," 5","1195.5827","1005.4277"," 897551.5","2993"
"2546","IS2815"," 6","1200.6073","1006.1058"," 918276.5","3055"
"2547","IS2815"," 7","1242.7538","1092.6042","1032264.0","3224"
"2548","IS2815"," 8","1261.6422","1007.5464"," 951029.0","3110"
"2549","IS2815"," 9","1257.1591","1047.8912"," 971281.5","3127"
"2550","IS2815","10","1233.1395","1125.5620","1057279.5","3275"
"2551","IS3436"," 1","1141.3764"," 855.7773"," 633475.5","2633"
"2552","IS3436"," 2","1061.1206"," 869.3017"," 643123.5","2597"
"2553","IS3436"," 3","1000.7367"," 816.3696"," 570919.5","2401"
"2554","IS3436"," 4","1113.7832"," 894.1749"," 677719.0","2608"
"2555","IS3436"," 5"," 918.6164"," 795.5966"," 514043.5","2295"
"2556","IS3436"," 6"," 897.5723"," 732.0703"," 465619.5","2209"
"2557","IS3436"," 7"," 943.5698"," 728.6816"," 478813.5","2233"
"2558","IS3436"," 8","1006.6946"," 762.4149"," 522050.0","2334"
"2559","IS3436"," 9","1021.4152"," 772.4724"," 538660.5","2411"
"2560","IS3436","10","1044.3587"," 858.8649"," 622916.5","2525"
"2561","IS3547"," 1","1314.0415","1074.5338","1044574.0","3274"
"2562","IS3547"," 2","1354.4065","1081.0351","1094247.5","3347"
"2563","IS3547"," 3","1312.7384","1060.2913","1053832.5","3307"
"2564","IS3547"," 4","1277.3273","1032.3274"," 955919.5","3087"
"2565","IS3547"," 5","1310.5945","1041.8646","1012810.0","3196"
"2566","IS3547"," 6","1275.7437","1005.2779"," 935390.0","3070"
"2567","IS3547"," 7","1339.7183","1076.4174","1034495.5","3241"
"2568","IS3547"," 8","1300.1111","1040.0403"," 957468.5","3131"
"2569","IS3547"," 9","1320.0155","1056.4315","1010485.5","3165"
"2570","IS3547","10","1284.4022","1061.5164"," 995154.0","3176"
"2571","IS4060"," 1","1083.5543"," 837.7245"," 681985.0","2642"
"2572","IS4060"," 2","1101.9837"," 872.6917"," 718758.0","2700"
"2573","IS4060"," 3","1016.3228"," 779.6342"," 580131.5","2473"
"2574","IS4060"," 4","1061.4919"," 881.1815"," 688445.5","2623"
"2575","IS4060"," 5","1136.0634"," 914.0617"," 806131.0","2898"
"2576","IS4060"," 6","1183.7707"," 978.5865"," 876198.0","3012"
"2577","IS4060"," 7","1102.9170"," 931.3375"," 755891.5","2739"
"2578","IS4060"," 8","1023.3953"," 845.2872"," 640907.5","2605"
"2579","IS4060"," 9"," 965.6552"," 783.9848"," 558314.0","2360"
"2580","IS4060","10","1143.8689"," 865.4733"," 737163.0","2740"
"2581","IS9146"," 1"," 871.6565"," 813.7288"," 522222.5","2273"
"2582","IS9146"," 2"," 894.6742"," 877.9251"," 600436.5","2473"
"2583","IS9146"," 3"," 952.7250"," 891.5185"," 631247.5","2489"
"2584","IS9146"," 4"," 936.7198"," 825.1283"," 585701.5","2429"
"2585","IS9146"," 5"," 898.3106"," 784.2309"," 517337.0","2270"
"2586","IS9146"," 6"," 825.7827"," 785.6801"," 489385.5","2223"
"2587","IS9146"," 7"," 812.3509"," 746.3794"," 446468.0","2130"
"2588","IS9146"," 8"," 804.6092"," 720.9736"," 426832.5","2049"
"2589","IS9146"," 9"," 823.9302"," 719.0014"," 442737.5","2121"
"2590","IS9146","10"," 861.9774"," 782.2154"," 494298.0","2206"
"2591","IS9249"," 1"," 846.3008"," 795.8554"," 498939.0","2238"
"2592","IS9249"," 2"," 966.2474"," 920.0977"," 660842.0","2576"
"2593","IS9249"," 3"," 967.5665"," 895.9901"," 648046.0","2552"
"2594","IS9249"," 4"," 973.5923"," 889.4750"," 651381.5","2577"
"2595","IS9249"," 5","1000.1800"," 926.9512"," 696132.5","2635"
"2596","IS9249"," 6"," 975.7469"," 912.0962"," 659440.5","2589"
"2597","IS9249"," 7"," 926.0292"," 841.5642"," 585640.0","2442"
"2598","IS9249"," 8"," 914.8377"," 861.9759"," 600136.0","2462"
"2599","IS9249"," 9"," 886.6166"," 799.8982"," 535096.0","2320"
"2600","IS9249","10"," 961.5742"," 917.5787"," 678918.0","2650"
"2601","IS6900"," 1","1070.4919"," 969.2572"," 738015.5","2679"
"2602","IS6900"," 2"," 990.3373"," 880.6979"," 640371.5","2557"
"2603","IS6900"," 3","1054.6018","1059.4748"," 820201.0","2900"
"2604","IS6900"," 4","1086.5657","1028.3971"," 804426.5","2851"
"2605","IS6900"," 5","1091.7262","1069.3771"," 836846.0","2924"
"2606","IS6900"," 6","1123.0004","1063.4974"," 820751.0","3004"
"2607","IS6900"," 7","1137.2185","1045.2125"," 832537.5","2929"
"2608","IS6900"," 8","1062.8664","1042.4574"," 801622.5","2833"
"2609","IS6900"," 9","1137.4929","1083.7343"," 854005.5","2961"
"2610","IS6900","10","1076.4576"," 987.3598"," 776389.5","2809"
"2611","IS10475"," 1","1253.6068"," 991.3483"," 877931.0","3020"
"2612","IS10475"," 2","1209.0281"," 969.5465"," 838046.0","2986"
"2613","IS10475"," 3","1293.6850","1087.3736","1006827.5","3169"
"2614","IS10475"," 4","1204.4953"," 999.3015"," 873598.5","2973"
"2615","IS10475"," 5","1269.0004","1043.4134"," 935048.0","3084"
"2616","IS10475"," 6","1281.5444","1014.3980"," 915938.0","3092"
"2617","IS10475"," 7","1261.8027","1047.4752"," 938012.5","3067"
"2618","IS10475"," 8","1244.6385"," 985.6669"," 862202.5","2955"
"2619","IS10475"," 9","1238.0763","1022.8723"," 906421.0","3014"
"2620","IS10475","10","1273.5325","1049.1817"," 946267.5","3067"
"2621","IS10646"," 1","1058.3898"," 850.2066"," 664143.5","2593"
"2622","IS10646"," 2","1058.7474"," 838.1584"," 650489.5","2559"
"2623","IS10646"," 3","1085.0705"," 782.0625"," 620254.0","2550"
"2624","IS10646"," 4","1051.4680"," 843.8193"," 653292.0","2574"
"2625","IS10646"," 5","1044.3663"," 833.0755"," 644856.0","2580"
"2626","IS10646"," 6"," 913.2497"," 697.1631"," 458201.0","2176"
"2627","IS10646"," 7"," 987.3733"," 787.1491"," 569298.0","2394"
"2628","IS10646"," 8","1034.7004"," 820.2229"," 624243.5","2529"
"2629","IS10646"," 9","1044.7019"," 800.1776"," 615844.5","2503"
"2630","IS10646","10","1016.6853"," 790.5140"," 593377.5","2463"
"2631","IS13868"," 1","1095.5035"," 870.4089"," 706704.5","2675"
"2632","IS13868"," 2","1061.8710"," 841.9563"," 649156.0","2608"
"2633","IS13868"," 3","1039.2401"," 847.2229"," 661220.0","2610"
"2634","IS13868"," 4"," 979.2773"," 760.4894"," 536603.0","2414"
"2635","IS13868"," 5","1114.3518"," 891.8027"," 731466.5","2737"
"2636","IS13868"," 6"," 987.9398"," 839.2921"," 602214.0","2472"
"2637","IS13868"," 7","1057.3008"," 841.8389"," 642356.5","2589"
"2638","IS13868"," 8","1109.8275"," 843.5491"," 708871.0","2754"
"2639","IS13868"," 9","1017.0354"," 831.5994"," 625659.0","2540"
"2640","IS13868","10"," 952.3707"," 810.6276"," 562457.0","2400"
"2641","IS13869"," 1"," 906.2627"," 752.0645"," 500627.0","2300"
"2642","IS13869"," 2","1028.4717"," 849.3175"," 638123.0","2602"
"2643","IS13869"," 3"," 945.0720"," 741.0187"," 520983.5","2363"
"2644","IS13869"," 4"," 928.0733"," 741.1096"," 496401.0","2288"
"2645","IS13869"," 5","1044.6205"," 873.0673"," 664510.5","2643"
"2646","IS13869"," 6"," 927.9294"," 788.4554"," 544236.5","2389"
"2647","IS13869"," 7","1046.5524"," 842.5703"," 644596.0","2630"
"2648","IS13869"," 8"," 887.0541"," 686.2682"," 443168.0","2186"
"2649","IS13869"," 9","1048.5461"," 849.4190"," 645322.5","2623"
"2650","IS13869","10"," 885.7906"," 730.8544"," 483026.0","2248"
"2651","IS13870"," 1","1083.1847"," 845.2686"," 670551.5","2629"
"2652","IS13870"," 2","1170.9039"," 902.6052"," 780463.5","2827"
"2653","IS13870"," 3","1096.2117"," 772.2961"," 636469.5","2587"
"2654","IS13870"," 4","1095.3744"," 858.5996"," 676458.0","2622"
"2655","IS13870"," 5","1084.3270"," 839.2312"," 671720.5","2639"
"2656","IS13870"," 6","1010.8937"," 786.9532"," 560606.0","2410"
"2657","IS13870"," 7"," 932.2580"," 761.4802"," 518965.0","2324"
"2658","IS13870"," 8"," 998.7277"," 793.8240"," 565491.0","2426"
"2659","IS13870"," 9"," 970.8244"," 810.1465"," 567024.5","2397"
"2660","IS13870","10","1113.3486"," 912.3028"," 745437.0","2762"
"2661","IS13872"," 1","1081.4509"," 995.5884"," 834688.5","2935"
"2662","IS13872"," 2","1128.3904"," 984.4004"," 837222.5","2939"
"2663","IS13872"," 4","1188.1700"," 975.6987"," 885697.5","3045"
"2664","IS13872"," 6","1128.9805","1024.3667"," 875639.5","2985"
"2665","IS13872"," 7","1162.4844"," 999.1231"," 890870.0","3034"
"2666","IS13872"," 8","1025.2536"," 909.1029"," 692800.0","2678"
"2667","IS13872"," 9","1104.1581","1003.4768"," 846618.5","2979"
"2668","IS13872","11","1117.0121"," 983.5847"," 834966.0","2936"
"2669","IS13872","13","1135.8156"," 996.0455"," 847567.5","2949"
"2670","IS13872","14","1162.1885"," 998.8492"," 865226.0","2982"
"2671","IS17645"," 1","1201.6659","1077.5674"," 984029.5","3215"
"2672","IS17645"," 2","1218.0250","1011.9480"," 932985.5","3133"
"2673","IS17645"," 3","1287.0074","1076.0016","1020000.0","3242"
"2674","IS17645"," 4","1243.2297","1039.7017"," 977661.5","3187"
"2675","IS17645"," 5","1180.4897","1015.9902"," 898628.5","3025"
"2676","IS17645"," 6","1136.2839"," 948.0967"," 781269.0","2930"
"2677","IS17645"," 7","1141.9847"," 970.7880"," 825234.5","2933"
"2678","IS17645"," 8","1213.7059","1042.9800"," 968141.0","3160"
"2679","IS17645"," 9","1285.8962","1074.1901","1047425.5","3331"
"2680","IS17645","10","1202.5057","1077.9392"," 950968.5","3137"
"2681","IS18551"," 1"," 923.0737"," 911.8785"," 631744.0","2536"
"2682","IS18551"," 2"," 885.4473"," 849.1572"," 550611.5","2331"
"2683","IS18551"," 3"," 967.9215"," 997.9446"," 724013.5","2711"
"2684","IS18551"," 4"," 988.2414"," 954.0392"," 701656.0","2668"
"2685","IS18551"," 5"," 930.8410"," 912.3083"," 636265.0","2536"
"2686","IS18551"," 6"," 888.5229"," 843.7137"," 568925.5","2403"
"2687","IS18551"," 7"," 962.4225"," 889.8130"," 652334.0","2572"
"2688","IS18551"," 8"," 956.3859"," 958.7301"," 697256.5","2657"
"2689","IS18551"," 9"," 918.6800"," 891.1862"," 625262.0","2514"
"2690","IS18551","10"," 972.0545"," 945.8060"," 705265.5","2681"
"2691","IS18729"," 1","1221.7839","1054.7053"," 919315.0","3008"
"2692","IS18729"," 2","1155.5683","1032.5768"," 869996.5","2925"
"2693","IS18729"," 3","1192.8508","1062.0742"," 917918.0","3018"
"2694","IS18729"," 4","1190.4575","1017.4668"," 880582.0","2954"
"2695","IS18729"," 5","1139.2774","1029.9528"," 858361.0","2910"
"2696","IS18729"," 6","1200.8435","1031.3501"," 881181.5","2957"
"2697","IS18729"," 7","1193.9954","1013.5290"," 884595.5","2953"
"2698","IS18729"," 8","1171.4457","1062.3173"," 904117.0","3016"
"2699","IS18729"," 9","1229.2262","1092.4173"," 980159.0","3100"
"2700","IS18729","10","1152.5628","1036.2845"," 875087.0","2958"
"2701","IS4360"," 1","1225.1645","1169.9311","1069101.5","3245"
"2702","IS4360"," 2","1268.1739","1147.8284","1068327.5","3303"
"2703","IS4360"," 3","1256.2010","1143.1260","1092679.0","3340"
"2704","IS4360"," 4","1255.2044","1160.3553","1081962.0","3292"
"2705","IS4360"," 5","1244.5260","1164.6964","1044455.0","3270"
"2706","IS4360"," 6","1315.9533","1240.6801","1173170.0","3420"
"2707","IS4360"," 7","1314.6943","1233.1726","1153294.5","3337"
"2708","IS4360"," 8","1271.9701","1262.0469","1210001.0","3498"
"2709","IS4360"," 9","1271.2832","1157.3275","1057351.5","3231"
"2710","IS4360","10","1304.5371","1269.5829","1192932.5","3437"
"2711","IS18758"," 1","1270.6459","1131.8527","1062201.5","3263"
"2712","IS18758"," 2","1241.8039","1146.3798","1060938.0","3260"
"2713","IS18758"," 3","1306.3185","1101.7512","1040880.5","3219"
"2714","IS18758"," 4","1315.9502","1107.5647","1076580.0","3286"
"2715","IS18758"," 5","1355.3586","1195.7263","1195097.5","3433"
"2716","IS18758"," 6","1259.2355","1140.5063","1061621.0","3248"
"2717","IS18758"," 7","1276.9154","1107.1532","1042816.5","3241"
"2718","IS18758"," 8","1318.8499","1146.6354","1102775.5","3289"
"2719","IS18758"," 9","1258.9210","1084.9791","1042863.0","3258"
"2720","IS18758","10","1265.0668","1099.4004","1024226.5","3205"
"2721","IS19669"," 1","1290.2159","1234.3547","1151033.5","3369"
"2722","IS19669"," 2","1297.8166","1168.8739","1095480.0","3338"
"2723","IS19669"," 3","1296.1717","1220.2265","1110078.5","3393"
"2724","IS19669"," 4","1241.0359","1086.0702"," 978768.0","3096"
"2725","IS19669"," 5","1303.6997","1185.1617","1115047.0","3354"
"2726","IS19669"," 6","1142.3940","1121.1894"," 922974.5","3045"
"2727","IS19669"," 7","1225.0392","1135.7718","1036178.5","3211"
"2728","IS19669"," 8","1265.1660","1138.5431","1048190.5","3219"
"2729","IS19669"," 9","1259.2641","1161.3259","1055724.5","3299"
"2730","IS19669","10","1203.0262","1190.4828","1092445.0","3382"
"2731","IS19670"," 1","1071.7374"," 915.3642"," 702424.0","2632"
"2732","IS19670"," 2","1032.9937"," 888.6676"," 667219.5","2579"
"2733","IS19670"," 3","1086.8749"," 900.1193"," 692136.5","2629"
"2734","IS19670"," 4"," 972.7487"," 830.8497"," 589793.0","2426"
"2735","IS19670"," 5","1061.3661"," 801.5048"," 582129.0","2474"
"2736","IS19670"," 6"," 953.4469"," 757.5147"," 510359.0","2256"
"2737","IS19670"," 7"," 997.9038"," 808.1380"," 572154.0","2388"
"2738","IS19670"," 8"," 958.5223"," 758.1389"," 530599.0","2308"
"2739","IS19670"," 9"," 933.0407"," 803.0271"," 554714.5","2347"
"2740","IS19670","10","1095.2831"," 844.3041"," 646961.0","2524"
"2741","IS21599"," 1","1119.9866"," 847.7985"," 655569.5","2563"
"2742","IS21599"," 2","1065.9681"," 862.2772"," 655421.0","2586"
"2743","IS21599"," 3","1073.2726"," 833.1425"," 645367.5","2525"
"2744","IS21599"," 4","1075.2349"," 833.4114"," 616008.0","2516"
"2745","IS21599"," 5","1057.7731"," 875.8267"," 677657.0","2624"
"2746","IS21599"," 6","1061.5771"," 902.2293"," 701089.0","2664"
"2747","IS21599"," 7","1174.3705"," 945.4478"," 776550.0","2796"
"2748","IS21599"," 8","1098.1389"," 906.4318"," 691412.5","2619"
"2749","IS21599"," 9","1143.9755"," 912.5213"," 748663.0","2718"
"2750","IS21599","10","1051.6962"," 884.6309"," 667538.0","2562"
"2751","IS23585"," 1","1125.8797","1005.9361"," 861892.0","2954"
"2752","IS23585"," 2","1115.8387"," 999.2251"," 824968.5","2851"
"2753","IS23585"," 3","1132.6191","1022.0462"," 869012.0","2970"
"2754","IS23585"," 4","1127.7349","1002.4067"," 856981.0","2940"
"2755","IS23585"," 5","1117.5062","1008.2128"," 843416.5","2897"
"2756","IS23585"," 6","1085.7716"," 924.0065"," 756127.0","2746"
"2757","IS23585"," 7","1066.4507"," 930.6422"," 741561.5","2707"
"2758","IS23585"," 8","1084.4432"," 970.9195"," 805872.5","2849"
"2759","IS23585"," 9","1094.1778","1016.3330"," 839945.0","2870"
"2760","IS23585","10","1102.6695"," 998.4170"," 829808.5","2901"
"2761","IS4372"," 1","1167.6035","1152.4006","1029935.5","3231"
"2762","IS4372"," 2","1264.5671","1274.4155","1178771.5","3445"
"2763","IS4372"," 3","1008.7978"," 927.3008"," 711881.0","2680"
"2764","IS4372"," 4","1300.9493","1280.1552","1247491.0","3554"
"2765","IS4372"," 5","1203.2132","1089.0963"," 990012.0","3176"
"2766","IS4372"," 6","1165.0223","1134.2521"," 992292.0","3184"
"2767","IS4372"," 7","1122.2558","1183.0102","1045763.5","3297"
"2768","IS4372"," 8","1135.5902","1075.1802"," 927004.5","3075"
"2769","IS4372"," 9","1164.2130","1088.8385"," 965081.5","3115"
"2770","IS4372","10"," 930.8604"," 960.8316"," 703527.5","2681"
"2771","IS4515"," 1","1094.6255"," 966.3369"," 779257.0","2800"
"2772","IS4515"," 2","1230.9249","1122.2245"," 960200.0","3096"
"2773","IS4515"," 3","1288.5313","1090.8768","1010337.0","3148"
"2774","IS4515"," 4","1114.4689","1003.3012"," 837687.5","2887"
"2775","IS4515"," 5","1198.8916","1051.8132"," 890589.0","3026"
"2776","IS4515"," 6","1208.5107","1055.5670"," 920620.5","3069"
"2777","IS4515"," 7","1264.6585","1040.6976"," 960641.5","3121"
"2778","IS4515"," 8","1245.6107","1064.6055"," 958375.0","3080"
"2779","IS4515"," 9","1202.2283","1030.1845"," 867346.0","3030"
"2780","IS4515","10","1229.5641","1037.4977"," 956516.5","3099"
"2781","IS4581"," 1","1106.2229"," 976.6133"," 813949.5","2863"
"2782","IS4581"," 2","1179.4189","1083.9278"," 939528.5","3053"
"2783","IS4581"," 3","1033.0658"," 974.7210"," 718521.0","2702"
"2784","IS4581"," 4","1189.4276","1020.8255"," 905766.0","3010"
"2785","IS4581"," 5","1057.9608"," 925.7735"," 733477.5","2725"
"2786","IS4581"," 6","1099.1724"," 904.2039"," 753930.5","2857"
"2787","IS4581"," 7","1106.2703","1043.0010"," 871116.5","2965"
"2788","IS4581"," 8","1121.2065"," 913.5338"," 750018.0","2814"
"2789","IS4581"," 9","1054.6018"," 997.3537"," 789155.5","2853"
"2790","IS4581","10","1144.9402","1020.7014"," 861785.5","2933"
"2791","IS4613"," 5","1119.9330"," 880.7223"," 706861.0","2702"
"2792","IS4613"," 4","1151.0573"," 985.1742"," 809788.5","2883"
"2793","IS4613"," 6","1201.9251"," 999.5864"," 894138.5","3009"
"2794","IS4613"," 7","1233.9481","1003.6889"," 886837.0","3030"
"2795","IS4613"," 8","1145.7299"," 794.7973"," 687167.0","2718"
"2796","IS4613"," 3","1198.4761"," 918.3521"," 828620.0","2944"
"2797","IS4613"," 9","1166.8697"," 852.4439"," 743926.0","2818"
"2798","IS4613","10","1231.1413"," 906.7350"," 842993.0","3004"
"2799","IS4613"," 2","1132.7842"," 979.0250"," 784198.5","2761"
"2800","IS4613"," 1","1111.3064"," 901.6910"," 733802.5","2745"
"2801","IS4631"," 1","1104.7882","1021.1215"," 828006.0","2862"
"2802","IS4631"," 2","1173.4534","1011.0184"," 872753.5","2957"
"2803","IS4631"," 3","1059.8283"," 940.5165"," 733007.5","2675"
"2804","IS4631"," 4","1170.7797","1004.8612"," 868905.0","2966"
"2805","IS4631"," 5","1024.0791"," 878.9673"," 677953.0","2604"
"2806","IS4631"," 6","1056.0024"," 957.7573"," 746648.5","2699"
"2807","IS4631"," 7","1125.4444"," 917.5149"," 795721.0","2872"
"2808","IS4631"," 8","1123.2987"," 994.7096"," 835203.0","2904"
"2809","IS4631"," 9","1079.5675"," 940.5600"," 756859.0","2750"
"2810","IS4631","10","1026.0141"," 936.4237"," 710555.5","2653"
"2811","IS4951"," 1","1044.2165"," 709.3683"," 535433.5","2353"
"2812","IS4951"," 2","1035.7051"," 777.7224"," 602674.0","2506"
"2813","IS4951"," 3"," 979.1409"," 712.3704"," 523698.0","2346"
"2814","IS4951"," 4","1064.1288"," 815.6551"," 651137.5","2583"
"2815","IS4951"," 5","1073.2851"," 843.4031"," 703791.0","2718"
"2816","IS4951"," 6","1027.4945"," 862.5097"," 670716.5","2617"
"2817","IS4951"," 7","1063.9873"," 690.1088"," 534896.5","2379"
"2818","IS4951"," 8","1061.6186"," 761.9686"," 603411.5","2493"
"2819","IS4951"," 9"," 991.6975"," 788.9038"," 564058.0","2380"
"2820","IS4951","10","1087.2497"," 739.8263"," 537087.5","2419"
"2821","IS5094"," 1"," 997.3089"," 892.9290"," 639618.0","2560"
"2822","IS5094"," 2"," 976.3780"," 939.4988"," 690249.5","2635"
"2823","IS5094"," 3"," 997.1424"," 886.7600"," 630835.0","2560"
"2824","IS5094"," 4"," 992.2439"," 908.0368"," 675141.5","2663"
"2825","IS5094"," 5"," 951.8093"," 742.2169"," 520446.0","2350"
"2826","IS5094"," 6","1002.4021"," 783.0161"," 578334.0","2486"
"2827","IS5094"," 7"," 903.0089"," 793.7741"," 516785.5","2325"
